,url,address,neighborhood,rent,beds,baths
21,https://www.renthop.com/listings/2-avenue/16/15674424,"493 2 Avenue, Apt 16","Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$3,195",1_Bed,1_Bath
22,https://www.renthop.com/listings/e-63-st/3f/15759428,E 63 St,"Upper East Side, Upper Manhattan, Manhattan","$3,926",1_Bed,1_Bath
23,https://www.renthop.com/listings/astor-pl/7g/12929312,astor pl ,"NoHo, Downtown Manhattan, Manhattan","$3,150",Loft,1_Bath
24,https://www.renthop.com/listings/west-street/19x/15749591,West street,"Financial District, Downtown Manhattan, Manhattan","$3,000",Studio,1_Bath
25,https://www.renthop.com/listings/2300-5th-avenue/3/15051512,"2300 5th Avenue, Apt 3","Central Harlem, Upper Manhattan, Manhattan","$1,650",Studio,1_Bath
26,https://www.renthop.com/listings/271-west-47th-street/14g/15151643,"271 West 47th Street, Apt 14G","Theater District, Midtown Manhattan, Manhattan","$2,930",Studio,1_Bath
27,https://www.renthop.com/listings/48-ave/3710/15759430,"4-75 48 Ave, Apt 3710","Hunters Point, Long Island City, Northwestern Queens, Queens","$3,625",1_Bed,1_Bath
28,https://www.renthop.com/listings/west-83rd-street/3a/15731994, West 83rd street,"Upper West Side, Upper Manhattan, Manhattan","$1,900",Studio,1_Bath
29,https://www.renthop.com/listings/60-80-myrtle-ave/2f/15759812,"60-80 Myrtle Ave, Apt 2F","Ridgewood, Northwestern Queens, Queens","$2,500",2_Bed,1_Bath
30,https://www.renthop.com/listings/washington/5r/15744073,Washington,"Financial District, Downtown Manhattan, Manhattan","$2,711",Studio,1_Bath
31,https://www.renthop.com/listings/315-west-33rd-street/24b/14952812,"315 West 33rd Street, Apt 24B","Chelsea, Midtown Manhattan, Manhattan","$3,877",1_Bed,1_Bath
32,https://www.renthop.com/listings/780-madison-st/2/15766551,"780 Madison St, Apt 2","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn","$4,300",4_Bed,2_Bath
33,https://www.renthop.com/listings/45-west-60th-street/3c/15349445,"45 West 60th Street, Apt 3C","Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$4,195",1_Bed,1_Bath
34,https://www.renthop.com/listings/525-west-52nd-street/8hn/15219507,"525 West 52nd Street, Apt 8HN","Hell's Kitchen, Midtown Manhattan, Manhattan","$2,860",Studio,1_Bath
35,https://www.renthop.com/listings/317-lefferrts-ave/na/15714249,317 Lefferts Ave,"Prospect Lefferts Gardens, Flatbush, Central Brooklyn, Brooklyn","$2,575",2_Bed,1_Bath
36,https://www.renthop.com/listings/e-23-st/19/15751623,E 23 St,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$3,895",Studio,1_Bath
37,https://www.renthop.com/listings/100-john-street/1711/15735646,"100 John Street, Apt 1711","Financial District, Downtown Manhattan, Manhattan","$2,933",Studio,1_Bath
38,https://www.renthop.com/listings/w-8-street/na/6304833,W 8 Street,"Greenwich Village, Downtown Manhattan, Manhattan","$3,300",1_Bed,1_Bath
39,https://www.renthop.com/listings/e-14-st/18/15743523,E 14 St,"Alphabet City, East Village, Downtown Manhattan, Manhattan","$3,000",2_Bed,1_Bath
40,https://www.renthop.com/listings/e-14-st/18/15743523,E 14 St,"Alphabet City, East Village, Downtown Manhattan, Manhattan","$3,000",2_Bed,1_Bath
41,https://www.renthop.com/listings/697-10th-avenue-3rs/3rs/15775375,"697 10th Avenue, Apt 3RS","Hell's Kitchen, Midtown Manhattan, Manhattan","$3,395",1_Bed,1_Bath
42,https://www.renthop.com/listings/330-west-39th-street/15e/14464277,"330 West 39th Street, Apt 15E","Garment District, Midtown Manhattan, Manhattan","$5,295",2_Bed,2_Bath
43,https://www.renthop.com/listings/first-avenue/33/15761757,First Avenue,"Alphabet City, East Village, Downtown Manhattan, Manhattan","$4,800",3_Bed,1_Bath
44,https://www.renthop.com/listings/halletts-point/3169/15653394,Halletts Point,"Astoria, Northwestern Queens, Queens","$3,550",2_Bed,1_Bath
45,https://www.renthop.com/listings/943-saint-marks-avenue/5c/15735029,"943 Saint Marks Avenue, Apt 5C...","Crown Heights, Central Brooklyn, Brooklyn","$2,450",2_Bed,1_Bath
46,https://www.renthop.com/listings/bond-street/2000/15653396,Bond Street,"Downtown Brooklyn, Northwestern Brooklyn, Brooklyn","$4,200",2_Bed,1_Bath
47,https://www.renthop.com/listings/west-57th-street/29/15536586,West 57th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan","$6,850",4_Bed,2_Bath
48,https://www.renthop.com/listings/178-clinton-st/1r/15562438,"178 Clinton St, Apt 1R","Brooklyn Heights, Northwestern Brooklyn, Brooklyn","$4,399",2_Bed,2_Bath
49,https://www.renthop.com/listings/671-liberty-ave/2d/15776748,"671 Liberty Ave, Apt 2D","East New York, Eastern Brooklyn, Brooklyn","$1,725",Studio,1_Bath
50,https://www.renthop.com/listings/sixth-avenue/7a/15536570,Sixth Avenue,"Chelsea, Midtown Manhattan, Manhattan","$5,450",4_Bed,1_Bath
51,https://www.renthop.com/listings/first-avenue/23/14219567,First Avenue,"Alphabet City, East Village, Downtown Manhattan, Manhattan","$3,664",2_Bed,1_Bath
52,https://www.renthop.com/listings/643-madison-street/na/15690449,643 Madison Street,"Bedford-Stuyvesant, Northern Brooklyn, Brooklyn","$2,150",1_Bed,1_Bath
53,https://www.renthop.com/listings/303-west-154th-street/12/14643856,"303 West 154th Street, Apt 12","Central Harlem, Upper Manhattan, Manhattan","$1,950",1_Bed,1_Bath
54,https://www.renthop.com/listings/309-5th-avenue/11e/15225561,"309 5th Avenue, Apt 11E","Murray Hill, Midtown Manhattan, Manhattan","$3,500",Studio,1_Bath
55,https://www.renthop.com/listings/435-east-79th-street/12n/15059130,"435 E 79th Street, Apt 12N","Yorkville, Upper East Side, Upper Manhattan, Manhattan","$7,695",3_Bed,2_Bath
56,https://www.renthop.com/listings/48-ave/2714/15759413,"4-75 48 Ave, Apt 2714","Hunters Point, Long Island City, Northwestern Queens, Queens","$3,480",1_Bed,1_Bath
57,https://www.renthop.com/listings/2085-5th-avenue/f3/15711887,"2085 5th Avenue, Apt F3","East Harlem, Upper Manhattan, Manhattan","$2,295",1_Bed,1_Bath
58,https://www.renthop.com/listings/jackson-ave/na/15622279,Jackson Ave,"Long Island City, Northwestern Queens, Queens","$2,525",Studio,1_Bath
59,https://www.renthop.com/listings/401-second-avenue/26e/15661641,"401 Second Avenue, Apt 26E","Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$3,700",1_Bed,1_Bath
60,https://www.renthop.com/listings/jackson-ave/na/15622279,Jackson Ave,"Long Island City, Northwestern Queens, Queens","$2,525",Studio,1_Bath
61,https://www.renthop.com/listings/sixth-avenue/6a/15536566,Sixth Avenue,"Chelsea, Midtown Manhattan, Manhattan","$3,375",2_Bed,1_Bath
62,https://www.renthop.com/listings/halletts-point/1420/15653389,Halletts Point,"Astoria, Northwestern Queens, Queens","$5,800",3_Bed,2_Bath
63,https://www.renthop.com/listings/401-second-avenue/26e/15661641,"401 Second Avenue, Apt 26E","Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$3,700",1_Bed,1_Bath
64,https://www.renthop.com/listings/north-end/12a/15694377,North End,"Battery Park City, Downtown Manhattan, Manhattan","$3,895",1_Bed,1_Bath
65,https://www.renthop.com/listings/646-franklin-ave/1/15664525,"646 Franklin Ave, Apt #1","Crown Heights, Central Brooklyn, Brooklyn","$2,999",3_Bed,2_Bath
66,https://www.renthop.com/listings/w-34th-st-and-broadway/na/12172785,W 34th St and Broadway,"Chelsea, Midtown Manhattan, Manhattan","$3,422",1_Bed,1_Bath
67,https://www.renthop.com/listings/east-90th-street/na/14345722,East 90th street ,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$2,200",1_Bed,1_Bath
68,https://www.renthop.com/listings/260-west-54th-street/33j/15389339,"260 West 54th Street, Apt 33J","Theater District, Midtown Manhattan, Manhattan","$5,133",2_Bed,2_Bath
69,https://www.renthop.com/listings/west-33rd-street/11a/15536600,West 33rd Street,"Chelsea, Midtown Manhattan, Manhattan","$4,000",3_Bed,1_Bath
70,https://www.renthop.com/listings/301-west-110th-street/8t/15585862,"301 West 110th Street, Apt 8T","Central Harlem, Upper Manhattan, Manhattan","$2,700",1_Bed,1_Bath
71,https://www.renthop.com/listings/55-west-end/7j/15766687,55 West End,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$3,700",1_Bed,1_Bath
72,https://www.renthop.com/listings/crescent-st/326/15759442,Crescent St,"Long Island City, Northwestern Queens, Queens","$2,585",Studio,1_Bath
73,https://www.renthop.com/listings/w-8th/na/15770195,W 8th ,"Greenwich Village, Downtown Manhattan, Manhattan","$3,300",1_Bed,1_Bath
74,https://www.renthop.com/listings/w-21-st/1412/15759435,W 21 St,"Chelsea, Midtown Manhattan, Manhattan","$3,851",Studio,1_Bath
75,https://www.renthop.com/listings/401-second-avenue/6e/15635991,"401 Second Avenue, Apt 6E","Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$3,600",1_Bed,1_Bath
76,https://www.renthop.com/listings/242-bradhurst-avenue/4d/14643909,"242 Bradhurst Avenue, Apt 4D","Central Harlem, Upper Manhattan, Manhattan","$1,750",Studio,1_Bath
77,https://www.renthop.com/listings/halletts-point/1420/15653387,Halletts Point,"Astoria, Northwestern Queens, Queens","$3,800",2_Bed,2_Bath
78,https://www.renthop.com/listings/14-horatio-street/15h/15758689,"14 Horatio Street, Apt 15H","West Village, Downtown Manhattan, Manhattan","$10,500",2_Bed,2_Bath
79,https://www.renthop.com/listings/272-smith-street/4f/15764261,"272 Smith Street, Apt 4F","Carroll Gardens, South Brooklyn, Brooklyn","$3,000",1_Bed,1_Bath
80,https://www.renthop.com/listings/401-second-avenue/6e/15635991,"401 Second Avenue, Apt 6E","Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$3,600",1_Bed,1_Bath
81,https://www.renthop.com/listings/242-bradhurst-avenue/4d/14643909,"242 Bradhurst Avenue, Apt 4D","Central Harlem, Upper Manhattan, Manhattan","$1,750",Studio,1_Bath
82,https://www.renthop.com/listings/halletts-point/1420/15653387,Halletts Point,"Astoria, Northwestern Queens, Queens","$3,800",2_Bed,2_Bath
83,https://www.renthop.com/listings/14-horatio-street/15h/15758689,"14 Horatio Street, Apt 15H","West Village, Downtown Manhattan, Manhattan","$10,500",2_Bed,2_Bath
84,https://www.renthop.com/listings/272-smith-street/4f/15764261,"272 Smith Street, Apt 4F","Carroll Gardens, South Brooklyn, Brooklyn","$3,000",1_Bed,1_Bath
85,https://www.renthop.com/listings/303-west-154th-street/4c/14644401,"303 West 154th St, Apt 4C","Central Harlem, Upper Manhattan, Manhattan","$1,875",1_Bed,1_Bath
86,https://www.renthop.com/listings/west-39th-street/18d/15694628,West 39th Street,"Garment District, Midtown Manhattan, Manhattan","$3,700",1_Bed,1_Bath
87,https://www.renthop.com/listings/east-106-street/4/15683867,East 106 Street,"East Harlem, Upper Manhattan, Manhattan","$2,595",2_Bed,1_Bath
88,https://www.renthop.com/listings/211-troy-avenue/2a/15779524,"211 Troy Avenue, Apt 2A","Weeksville, Crown Heights, Central Brooklyn, Brooklyn","$2,585",2_Bed,1_Bath
89,https://www.renthop.com/listings/214th-st-and-36th-ave/3/15685338,214th St and 36th Ave,"Bayside, Northeastern Queens, Queens","$1,895",1_Bed,1_Bath
90,https://www.renthop.com/listings/one-manhattan-square/17g/15759727,One Manhattan Square,"Two Bridges, Downtown Manhattan, Manhattan","$3,836",1_Bed,1_Bath
91,https://www.renthop.com/listings/1-west-street/2117/15697511,"1 West Street, Apt 2117","Financial District, Downtown Manhattan, Manhattan","$3,733",1_Bed,1_Bath
92,https://www.renthop.com/listings/618-bushwick-ave/523/15779523,"618 Bushwick Ave, Apt 523","Bushwick, Northern Brooklyn, Brooklyn","$2,887",1_Bed,1_Bath
93,https://www.renthop.com/listings/west-43rd-street/6f/15389169,West 43rd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan","$3,000",Studio,1_Bath
94,https://www.renthop.com/listings/columbus-avenue/5l/15362281,Columbus Avenue,"Manhattan Valley, Upper West Side, Upper Manhattan, Manhattan","$2,800",Studio,1_Bath
95,https://www.renthop.com/listings/hamilton-place/na/15744605,Hamilton Place,"Hamilton Heights, West Harlem, Upper Manhattan, Manhattan","$1,795",Studio,1_Bath
96,https://www.renthop.com/listings/north-end-avenue/12k/15662688,North End Avenue,"Battery Park City, Downtown Manhattan, Manhattan","$3,750",1_Bed,1_Bath
97,https://www.renthop.com/listings/401-second-avenue/9c/15744048,"401 Second Avenue, Apt 9C","Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$3,400",1_Bed,1_Bath
98,https://www.renthop.com/listings/west-street/2117/15766433,West Street,"Financial District, Downtown Manhattan, Manhattan","$3,700",1_Bed,1_Bath
99,https://www.renthop.com/listings/102-w-29/3e/15611240,102 W 29,"Chelsea, Midtown Manhattan, Manhattan","$8,177",5_Bed,2_Bath
100,https://www.renthop.com/listings/225-eighth-avenue/4d/15775312,"225 Eighth Avenue, Apt 4D","Chelsea, Midtown Manhattan, Manhattan","$5,230",2_Bed,2_Bath
101,https://www.renthop.com/listings/west-street/2117/15766433,West Street,"Financial District, Downtown Manhattan, Manhattan","$3,700",1_Bed,1_Bath
102,https://www.renthop.com/listings/christopher-street/11l/15769965,Christopher Street,"West Village, Downtown Manhattan, Manhattan","$3,450",Studio,1_Bath
103,https://www.renthop.com/listings/102-w-29/3e/15611240,102 W 29,"Chelsea, Midtown Manhattan, Manhattan","$8,177",5_Bed,2_Bath
104,https://www.renthop.com/listings/halletts-point/1463/15653392,Halletts Point,"Astoria, Northwestern Queens, Queens","$2,550",1_Bed,1_Bath
105,https://www.renthop.com/listings/13-humboldt/1r/15770022,13 Humboldt,"East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn","$3,500",3_Bed,1_Bath
106,https://www.renthop.com/listings/water-st/904/15743522,Water St,"Financial District, Downtown Manhattan, Manhattan","$3,080",Studio,1_Bath
107,https://www.renthop.com/listings/riverside-dr/8/15776545,Riverside Dr,"Washington Heights, Upper Manhattan, Manhattan","$2,193",2_Bed,1_Bath
108,https://www.renthop.com/listings/23rd-st-and-28th-ave/2/13978722,23rd St and 28th Ave,"Astoria, Northwestern Queens, Queens","$1,725",1_Bed,1_Bath
109,https://www.renthop.com/listings/vermilyea-ave/a33/15744599,Vermilyea Ave,"Inwood, Upper Manhattan, Manhattan","$2,350",2_Bed,1_Bath
110,https://www.renthop.com/listings/860-nostrand-ave/na/14352370,860 Nostrand Ave,"Crown Heights, Central Brooklyn, Brooklyn","$3,850",4_Bed,2_Bath
111,https://www.renthop.com/listings/20-broad-st/2119/15721062,"20 Broad St, Apt 2119","Financial District, Downtown Manhattan, Manhattan","$4,695",1_Bed,1_Bath
112,https://www.renthop.com/listings/23-street-between-lexington-park/6c/15779522,23 Street between lexington & ...,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$3,150",Studio,1_Bath
113,https://www.renthop.com/listings/lenox-ave/14j/14492187,Lenox Ave.,"Central Harlem, Upper Manhattan, Manhattan","$1,995",1_Bed,1_Bath
114,https://www.renthop.com/listings/209-troy-avenue/4/15592215,"209 Troy Avenue, Apt 4","Weeksville, Crown Heights, Central Brooklyn, Brooklyn","$3,850",4_Bed,2_Bath
115,https://www.renthop.com/listings/28-st/20h/15759429,28 St,"Long Island City, Northwestern Queens, Queens","$3,750",1_Bed,1_Bath
116,https://www.renthop.com/listings/e-16st/4r/14808464,E 16st ,"Gramercy Park, Midtown Manhattan, Manhattan","$3,595",2_Bed,1_Bath
117,https://www.renthop.com/listings/east-25th-street/10-c/15757196,East 25th Street,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$4,500",2_Bed,1_Bath
118,https://www.renthop.com/listings/143-east-30th-street/501/15701310,"143 East 30th Street, Apt 501","Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$2,195",Studio,1_Bath
119,https://www.renthop.com/listings/309-east-81st-street/5fw/15595552,"309 East 81st Street, Apt 5FW","Yorkville, Upper East Side, Upper Manhattan, Manhattan","$2,350",1_Bed,1_Bath
120,https://www.renthop.com/listings/194-east-2nd-st/na/15739274,194 East 2nd St,"Alphabet City, East Village, Downtown Manhattan, Manhattan","$4,900",2_Bed,1_Bath
121,https://www.renthop.com/listings/water-street/1901/15643998, Water Street,"Financial District, Downtown Manhattan, Manhattan","$4,996",1_Bed,1_Bath
122,https://www.renthop.com/listings/john-street/3012/15727657,John Street,"Financial District, Downtown Manhattan, Manhattan","$2,525",Studio,1_Bath
123,https://www.renthop.com/listings/143-east-30th-street/508/15678097,"143 East 30th Street, Apt 508","Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$1,850",Studio,1_Bath
124,https://www.renthop.com/listings/201-west-76th-street/401/15692319,"201 West 76th Street, Apt 401","Upper West Side, Upper Manhattan, Manhattan","$1,795",Studio,1_Bath
125,https://www.renthop.com/listings/east-9th-street/1/15520611,East 9th Street,"East Village, Downtown Manhattan, Manhattan","$2,700",Studio,1_Bath
126,https://www.renthop.com/listings/27-st/11a/15759412,27 St,"Long Island City, Northwestern Queens, Queens","$3,485",1_Bed,1_Bath
127,https://www.renthop.com/listings/125-court-street/5sm/15396094,"125 Court Street, Apt 5SM","Boerum Hill, South Brooklyn, Brooklyn","$3,995",1_Bed,1_Bath
128,https://www.renthop.com/listings/east-61st-street-and-lex/na/15713983,East 61st Street and Lex.,"Lenox Hill, Upper East Side, Upper Manhattan, Manhattan","$6,250",2_Bed,2_Bath
129,https://www.renthop.com/listings/aveunue-b-and-13th-street/na/15711907, Aveunue B and 13th Street,"Alphabet City, East Village, Downtown Manhattan, Manhattan","$4,295",2_Bed,1_Bath
130,https://www.renthop.com/listings/bradhurst-ave/25/15768971,Bradhurst Ave,"Central Harlem, Upper Manhattan, Manhattan","$1,875",1_Bed,1_Bath
131,https://www.renthop.com/listings/213-troy-ave-brooklyn/1a/15779519,"213 Troy Ave, Brooklyn, Apt 1A...","Weeksville, Crown Heights, Central Brooklyn, Brooklyn","$2,995",3_Bed,1_Bath
132,https://www.renthop.com/listings/e88th-street-and-york/k/15321488,E.88th Street and York,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$6,295",3_Bed,2_Bath
133,https://www.renthop.com/listings/west-106th/10d/15734949,West 106th,"Manhattan Valley, Upper West Side, Upper Manhattan, Manhattan","$7,500",3_Bed,2_Bath
134,https://www.renthop.com/listings/riverside-blvd/33b/15693754,Riverside Blvd,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan","$5,125",3_Bed,2_Bath
135,https://www.renthop.com/listings/w-139th-street/10b/15715756,W. 139th Street,"Central Harlem, Upper Manhattan, Manhattan","$2,350",1_Bed,1_Bath
136,https://www.renthop.com/listings/115-stanwix-st/na/15777470,115 Stanwix St,"Bushwick, Northern Brooklyn, Brooklyn","$2,850",1_Bed,1_Bath
137,https://www.renthop.com/listings/wall-street/3601/15735608,Wall Street,"Financial District, Downtown Manhattan, Manhattan","$3,479",1_Bed,1_Bath
138,https://www.renthop.com/listings/314-devoe-st/1f/15777440,"314 Devoe St, Apt 1F","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn","$3,700",1_Bed,1_Bath
139,https://www.renthop.com/listings/william-street/1914/15208757,William Street,"Financial District, Downtown Manhattan, Manhattan","$5,313",2_Bed,2_Bath
140,https://www.renthop.com/listings/gold-st/1211/15779513,Gold St,"Financial District, Downtown Manhattan, Manhattan","$3,000",Studio,1_Bath
141,https://www.renthop.com/listings/east-56th-street/4l/15719663,East 56th Street,"Sutton Place, Midtown East, Midtown Manhattan, Manhattan","$5,400",2_Bed,2_Bath
142,https://www.renthop.com/listings/william-street/1914/15208757,William Street,"Financial District, Downtown Manhattan, Manhattan","$5,313",2_Bed,2_Bath
143,https://www.renthop.com/listings/160th-st-murray-hill-flushing-ny-11358/2/15626287,"45-47 160th St, Apt 2","Flushing, Northeastern Queens, Queens","$2,400",3_Bed,2_Bath
144,https://www.renthop.com/listings/138-east-31st-street/55/14451174,"138 East 31st Street, Apt 55","Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$1,950",Studio,1_Bath
145,https://www.renthop.com/listings/wall-street/2011/15296883, Wall Street,"Financial District, Downtown Manhattan, Manhattan","$3,566",1_Bed,1_Bath
146,https://www.renthop.com/listings/washington-street/18j/15682208,Washington Street,"Financial District, Downtown Manhattan, Manhattan","$2,889",Studio,1_Bath
147,https://www.renthop.com/listings/e-11-st/1/15743526,E 11 St,"Alphabet City, East Village, Downtown Manhattan, Manhattan","$2,395",1_Bed,1_Bath
148,https://www.renthop.com/listings/10-avenue/5rs/15764444,"697 10 Avenue, Apt 5RS","Hell's Kitchen, Midtown Manhattan, Manhattan","$3,295",1_Bed,1_Bath
149,https://www.renthop.com/listings/leroy-st/5d/15743496,Leroy St,"West Village, Downtown Manhattan, Manhattan","$2,995",Studio,1_Bath
150,https://www.renthop.com/listings/gold-street/ph-12/15771922,Gold Street,"Financial District, Downtown Manhattan, Manhattan","$7,992",3_Bed,2_Bath
151,https://www.renthop.com/listings/west-19th-street/na/15533957,West 19th Street ,"Chelsea, Midtown Manhattan, Manhattan","$3,900",1_Bed,1_Bath
152,https://www.renthop.com/listings/58-greenpoint-ave/4c/14240328,"58 Greenpoint Ave, Apt 4C","Greenpoint, Northern Brooklyn, Brooklyn","$3,300",1_Bed,1_Bath
153,https://www.renthop.com/listings/13th-street-near-5th-ave/6c/15776850, 13th street near 5th ave ,"Greenwich Village, Downtown Manhattan, Manhattan","$3,200",Studio,1_Bath
154,https://www.renthop.com/listings/577-isham-street/4c/15702242,"577 Isham Street, Apt 4C","Inwood, Upper Manhattan, Manhattan","$2,450",2_Bed,1_Bath
155,https://www.renthop.com/listings/west-106th-street/15b/15755018, West 106th Street,"Manhattan Valley, Upper West Side, Upper Manhattan, Manhattan","$6,250",3_Bed,2_Bath
156,https://www.renthop.com/listings/east-81st-street/na/15741053, East 81st street ,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$1,935",Studio,1_Bath
157,https://www.renthop.com/listings/535-west-43rd-street/n4k/15361896,"535 West 43rd Street, Apt N4K","Hell's Kitchen, Midtown Manhattan, Manhattan","$3,500",1_Bed,1_Bath
158,https://www.renthop.com/listings/98-30-67th-avenue/2j/15493811,"98-30 67th Avenue, Apt 2J","Forest Hills, Northwestern Queens, Queens","$2,015",1_Bed,1_Bath
159,https://www.renthop.com/listings/312-manhattan-avenue/1/15521150,"312 Manhattan Avenue, Apt 1","Central Harlem, Upper Manhattan, Manhattan","$2,400",1_Bed,1_Bath
160,https://www.renthop.com/listings/east-89th-street/8m/15709192, East 89th Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$3,300",Studio,1_Bath
161,https://www.renthop.com/listings/312-manhattan-avenue/1/15521150,"312 Manhattan Avenue, Apt 1","Central Harlem, Upper Manhattan, Manhattan","$2,400",1_Bed,1_Bath
162,https://www.renthop.com/listings/29-bushwick-ave/3/15774092,"29 Bushwick Ave, Apt 3","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn","$3,399",2_Bed,1_Bath
163,https://www.renthop.com/listings/187-pinehurst-ave/3c/15423649,"187 Pinehurst Ave, Apt 3C","Hudson Heights, Washington Heights, Upper Manhattan, Manhattan","$1,950",1_Bed,1_Bath
164,https://www.renthop.com/listings/grand-ave-prospect-place/1r/15329093,Grand ave & Prospect place,"Prospect Heights, Northwestern Brooklyn, Brooklyn","$2,484",1_Bed,1_Bath
165,https://www.renthop.com/listings/gold/19b/15721243,gold ,"Financial District, Downtown Manhattan, Manhattan","$4,006",1_Bed,1_Bath
166,https://www.renthop.com/listings/east-89th-street/4f/15778456,East 89th Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$2,222",1_Bed,1_Bath
167,https://www.renthop.com/listings/192-malcolm-x/b4/15757335,"192 Malcolm X Blvd, Apt B4","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn","$2,190",2_Bed,1_Bath
168,https://www.renthop.com/listings/east-89th-street/4b/15778455,East 89th Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$2,177",Studio,1_Bath
169,https://www.renthop.com/listings/christopher-street/na/13965220,Christopher Street,"West Village, Downtown Manhattan, Manhattan","$3,450",Studio,1_Bath
170,https://www.renthop.com/listings/21-10-33rd-street/3/15721145,"21-10 33rd Street, Apt 3","Steinway, Astoria, Northwestern Queens, Queens","$1,895",1_Bed,1_Bath
171,https://www.renthop.com/listings/221-east-10th-street/9/15044941,"221 East 10th Street, Apt 9","East Village, Downtown Manhattan, Manhattan","$3,495",2_Bed,1_Bath
172,https://www.renthop.com/listings/christopher-street/12h/14815283, Christopher Street ,"West Village, Downtown Manhattan, Manhattan","$5,725",1_Bed,1_Bath
173,https://www.renthop.com/listings/260-washington-ave/d5/15774099,"260 Washington Ave, Apt D5","Clinton Hill, Northwestern Brooklyn, Brooklyn","$3,108",2_Bed,1_Bath
174,https://www.renthop.com/listings/2-avenue/3/15674426,"493 2 Avenue, Apt 3","Rose Hill, Kips Bay, Midtown Manhattan, Manhattan","$2,950",1_Bed,1_Bath
175,https://www.renthop.com/listings/west-57th-street/var-2br/14795355,West 57th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan","$7,288",2_Bed,1_Bath
176,https://www.renthop.com/listings/washington-street/18j/15228027,Washington Street,"Financial District, Downtown Manhattan, Manhattan","$2,888",Studio,1_Bath
177,https://www.renthop.com/listings/104-west-119th-street/2-parlor-level/15779446,"104 West 119th Street, Apt 2 ...","Central Harlem, Upper Manhattan, Manhattan","$2,750",1_Bed,1_Bath
178,https://www.renthop.com/listings/queens-st/1502/15759411,Queens St,"Long Island City, Northwestern Queens, Queens","$3,536",1_Bed,1_Bath
179,https://www.renthop.com/listings/365a-monroe-st/2/15664505,"365a Monroe St, Apt #2","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn","$2,599",3_Bed,2_Bath
180,https://www.renthop.com/listings/187-pinehurst-avenue/g/15429823,"187 Pinehurst Avenue, Apt G","Hudson Heights, Washington Heights, Upper Manhattan, Manhattan","$1,950",1_Bed,1_Bath
181,https://www.renthop.com/listings/east-89th-street/d3/15778457,East 89th Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan","$2,131",1_Bed,1_Bath
182,https://www.renthop.com/listings/gold-st/1614/15779516, Gold St,"Financial District, Downtown Manhattan, Manhattan","$3,663",2_Bed,1_Bath
183,https://www.renthop.com/listings/west-street/3411/15632469,West Street,"Financial District, Downtown Manhattan, Manhattan","$3,022",Studio,1_Bath
184,https://www.renthop.com/listings/west-90th-street/4a/15762528,West 90th Street,"Upper West Side, Upper Manhattan, Manhattan","$3,350",1_Bed,1_Bath
185,https://www.renthop.com/listings/west-street/15e/15779490,West Street,"Financial District, Downtown Manhattan, Manhattan","$3,642",1_Bed,1_Bath
186,https://www.renthop.com/listings/263-franklin-ave/2c/15779512,"263 Franklin Ave, Apt 2C","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn","$3,167",2_Bed,2_Bath
187,https://www.renthop.com/listings/south-1st/var-2br/15735630,South 1st,"Williamsburg, Northern Brooklyn, Brooklyn","$6,322",2_Bed,2_Bath
188,https://www.renthop.com/listings/194-scholes-st/3f/15694340,"194 Scholes St, Apt 3F","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn","$3,700",3_Bed,2_Bath
189,https://www.renthop.com/listings/west-54th-street/var-stu/14374526,West 54th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan","$3,204",Studio,1_Bath
